,user_id,REGION,TENURE,MONTANT,FREQUENCE_RECH,REVENUE,ARPU_SEGMENT,FREQUENCE,DATA_VOLUME,ON_NET,ORANGE,TIGO,ZONE1,ZONE2,MRG,REGULARITY,TOP_PACK,FREQ_TOP_PACK,CHURN
1091278,81ca830e4f3d25895d237dbb7d3b11d623e82d2c,KAOLACK,H 15-18 month,10700.0,37.0,10299.0,3433.0,40.0,1.0,2136.0,386.0,14.0,,1.0,NO,57,On net 200F=Unlimited _call24H,29.0,0
313251,254fba4406dd23d3b149fb586f7130c9e6185f36,THIES,K > 24 month,2250.0,11.0,2200.0,733.0,11.0,2590.0,6.0,,,,,NO,23,"Data: 200 F=100MB,24H",5.0,0
1502630,b29548e3de937cf52e2f01c6933c500d2b0300ae,,K > 24 month,,,,,,,,,,,,NO,1,,,1
1197467,8e691cbc7e34620511193a2c3d8944417d06509d,THIES,K > 24 month,600.0,3.0,800.0,267.0,4.0,101.0,60.0,13.0,7.0,,,NO,14,On net 200F=Unlimited _call24H,3.0,0
247059,1d730c196c7416a4d7c5493a683d048dd819f356,,K > 24 month,,,,,,,,,,,,NO,2,,,1
1124786,85caf0821eb448f5e5bcd2ae0bd1a0c8ab45a415,LOUGA,K > 24 month,10100.0,19.0,10419.0,3473.0,21.0,,271.0,296.0,17.0,,,NO,62,MIXT:500F= 2500F on net _2500F off net;2d,20.0,0
624129,4a2f84acae951e4d3eb03d633f4e60becb5b4340,DAKAR,K > 24 month,8000.0,13.0,8509.0,2836.0,18.0,3105.0,196.0,174.0,32.0,,,NO,62,All-net 500F=2000F;5d,10.0,0
1823817,d8bb5a4b1c6ed813f3d4a1dc1da6ae5cb3cc183f,DAKAR,K > 24 month,1000.0,1.0,999.0,333.0,1.0,0.0,4.0,4.0,,,,NO,32,,,0
1829869,d972c5a42f85cc17646767aeab1ec359e9bd0a95,,K > 24 month,,,,,,0.0,,,,,,NO,2,,,0
1108154,83cb85750b924f8ff038aaaf3aa22b56201b7103,,K > 24 month,,,,,,,,,,,,NO,17,,,0
2026695,f0dd0ab45136b97ae794a2b0942b93bf3e464ea1,KOLDA,K > 24 month,2000.0,10.0,2500.0,833.0,13.0,,162.0,58.0,,,,NO,55,On net 200F=Unlimited _call24H,12.0,0
339652,286d48854703cf13777a0a4e383169d7fbdecfd5,MATAM,K > 24 month,500.0,1.0,502.0,167.0,2.0,,1.0,4.0,,,,NO,9,All-net 500F=2000F;5d,1.0,0
42214,0512a137c6100efbde9325009fd03f4408b55fe9,SAINT-LOUIS,K > 24 month,7000.0,14.0,7492.0,2497.0,22.0,3835.0,92.0,63.0,3.0,,1.0,NO,60,"Data:490F=1GB,7d",10.0,0
2118726,fbc9c242f521d86fdcf5de04a3bbd13cd3d8e6f9,,K > 24 month,,,,,,,,,,,,NO,1,,,0
1821665,d87b37428c9f433e3226442d6b4178836f0f78c6,DAKAR,K > 24 month,3950.0,8.0,3929.0,1310.0,8.0,6415.0,118.0,11.0,,,,NO,27,"Data:1000F=2GB,30d",2.0,0
1999518,edaa12f1d72ef5dde3ddbbf94b829e8f55268e9d,,K > 24 month,,,,,,,,,,,,NO,13,,,0
1625555,c129932871764ba6f0604cb1622a50345d924985,,K > 24 month,,,,,,,,,,,,NO,10,,,0
870922,679526e70b4d669fd5e31b4689ada6f88bc1513d,KAOLACK,K > 24 month,2400.0,8.0,2399.0,800.0,8.0,0.0,63.0,86.0,8.0,,,NO,35,On net 200F=Unlimited _call24H,6.0,0
519425,3dbc3c02d0d37937d07120f01407e7bc2d9e58ba,DAKAR,K > 24 month,2300.0,17.0,2388.0,796.0,19.0,263.0,19.0,12.0,,,,NO,59,"Data: 100 F=40MB,24H",5.0,0
839332,63caeaf7f8b6380f3fd302ade74acbeeafd30da4,DAKAR,K > 24 month,5200.0,16.0,4705.0,1568.0,16.0,19657.0,5.0,6.0,9.0,,,NO,55,"Data:150F=SPPackage1,24H",7.0,0
1758910,d10aefaaa59e1481198e5721a9da711584f4b5b1,,K > 24 month,,,,,,,,,,,,NO,4,,,1
1498552,b218b1314e98479097d035f5dc9d14bf503b8396,,K > 24 month,,,,,,,,,,,,NO,6,,,0
48996,05e1d5d14e0dd6450ecfeeb9826571bb9b8e18ca,SAINT-LOUIS,K > 24 month,5700.0,8.0,6200.0,2067.0,15.0,7043.0,27.0,67.0,0.0,,,NO,57,"Data:1000F=2GB,30d",4.0,0
344896,2908b4bdec218f673af37608ceee4a82234be197,DAKAR,K > 24 month,10400.0,11.0,10412.0,3471.0,13.0,33013.0,11.0,38.0,,,,NO,60,"Data:1000F=5GB,7d",10.0,0
675389,5042d41ce120db2cadbc96def05d6f78a8c54fe6,,K > 24 month,,,,,,,,,,,,NO,2,,,1
751677,59609474ec9747473594b27ceda488aed7b6d782,SAINT-LOUIS,K > 24 month,1900.0,7.0,1902.0,634.0,12.0,1345.0,27.0,4.0,,,,NO,44,"Data:490F=1GB,7d",2.0,0
1937076,e633c6770e0c9ed9a1bc6e7a60bbfe8d75340530,DAKAR,K > 24 month,3400.0,4.0,3400.0,1133.0,4.0,9776.0,3.0,7.0,2.0,,,NO,25,"Data:1000F=5GB,7d",3.0,0
548910,413f27f17b05ad188eef5f153113d4f72faaef0b,,K > 24 month,,,,,,,,,,,,NO,11,,,1
1675624,c72055c777c4f3b6d1d6c26c2dae98803572d77b,LOUGA,K > 24 month,700.0,2.0,697.0,232.0,3.0,1.0,83.0,13.0,4.0,1.0,,NO,57,On net 200F=Unlimited _call24H,2.0,0
938136,6f98a1bde700832a0a2125c35a7a303abb288645,,K > 24 month,,,,,,181.0,8.0,,,,,NO,3,,,1
1865619,ddb82c8beebffc748724af849c1d9152195d4f33,DAKAR,K > 24 month,1500.0,3.0,2001.0,667.0,5.0,778.0,54.0,33.0,,,,NO,55,Jokko_Daily,2.0,0
2085288,f7d32e9278f8f433b295da35cde74f81af82a007,,K > 24 month,500.0,1.0,500.0,167.0,1.0,,3.0,24.0,,,,NO,7,All-net 500F=2000F;5d,1.0,0
1427530,a9b4162721d90df2399422d78be9a28f12ce2723,,K > 24 month,,,,,,,,,,,,NO,5,,,1
2021807,f046e285893c81451aa0bd2fc09740aa4fa1f4c5,THIES,I 18-21 month,1700.0,6.0,1701.0,567.0,7.0,0.0,6.0,42.0,25.0,,,NO,30,Mixt 250F=Unlimited_call24H,3.0,0
1830985,d99525bdbac0aecde2f6b52b7ebc3f1f771fd878,,K > 24 month,9300.0,15.0,9660.0,3220.0,24.0,3795.0,948.0,220.0,11.0,,,NO,38,Mixt 250F=Unlimited_call24H,11.0,0
882017,68e7f27607d792f88f0d0fd53d2aa0a4389416e7,DIOURBEL,K > 24 month,,,,,,,7.0,,,,,NO,6,,,0
1794041,d536841f30251a671e3c2da155daa2a8239ba4ce,,K > 24 month,,,,,,,,,,,,NO,1,,,0
1770390,d267cb35865f951e16bb539611e9aee6f58819ed,TAMBACOUNDA,K > 24 month,16200.0,40.0,13425.0,4475.0,25.0,0.0,263.0,10.0,,11.0,,NO,53,All-net 500F=2000F;5d,9.0,0
210056,1907e9ec5889b64ae642165cb8b53ed8579247e8,DAKAR,K > 24 month,500.0,1.0,500.0,167.0,1.0,,142.0,5.0,8.0,,,NO,38,All-net 500F=2000F;5d,1.0,0
831501,62db95df9c37da20163f098b9feb4be679ab3a57,TAMBACOUNDA,K > 24 month,23750.0,48.0,24450.0,8150.0,46.0,,702.0,1106.0,402.0,,,NO,60,Jokko_Daily,48.0,0
73523,08cec6048a43c8619520bd762a84516fa04fe8bd,,K > 24 month,700.0,2.0,700.0,233.0,2.0,,127.0,9.0,7.0,,,NO,10,On net 200F=Unlimited _call24H,1.0,1
1983320,ebbb7426c8fb6867ab3cbc997c4e23c7bebef61b,,K > 24 month,,,,,,0.0,,,,,,NO,26,,,0
538311,3ff99d003fdfdf836a0474c714e2e21b291109fa,KOLDA,K > 24 month,,,,,,0.0,,,,,,NO,3,,,1
375533,2ca8d19561d7689cbf46d169fe04016b893c7290,,K > 24 month,1500.0,2.0,1498.0,499.0,5.0,1533.0,,5.0,,,1.0,NO,1,"Data:700F=1.5GB,7d",1.0,0
1257800,95896dec76c939ca7c1a60fa991c57f943f3ef4a,,I 18-21 month,300.0,1.0,300.0,100.0,1.0,149.0,,,,,,NO,7,"Data:300F=100MB,2d",1.0,0
1354145,a0fa16ea3f880dad5189a4fbbc91e333f2dac8fc,,K > 24 month,,,,,,0.0,,,,,,NO,2,,,0
1173733,8b9cc3a0e7acd09a461ec4d8258e76be55d58fc9,KOLDA,K > 24 month,200.0,1.0,186.0,62.0,1.0,,9.0,,,,,NO,6,,,0
376312,2cbf3f8b4366770c6d49cd82179f8ba22f8d1922,DAKAR,K > 24 month,3900.0,18.0,3900.0,1300.0,21.0,0.0,674.0,71.0,23.0,,0.0,NO,35,On net 200F=Unlimited _call24H,18.0,0
858625,661f7a64860654e18547bf4f858e9df57e5d7039,DAKAR,K > 24 month,4700.0,5.0,3890.0,1297.0,9.0,7651.0,24.0,26.0,,,,NO,62,"Data: 200 F=100MB,24H",5.0,0
1585516,bc6d8e28b8de3d2490d367158e69735db2de2342,DAKAR,K > 24 month,8350.0,30.0,8848.0,2949.0,33.0,11970.0,1313.0,37.0,68.0,,,NO,45,Mixt 250F=Unlimited_call24H,30.0,0
675445,5044ee9af8f275e8a8c3993286f3986766b159c0,,K > 24 month,,,,,,,,,,,,NO,2,,,1
1975947,ead9509d77468843077b7138dd91105ee8f73020,DAKAR,K > 24 month,900.0,2.0,898.0,299.0,3.0,,1.0,4.0,,,,NO,25,,,0
1638576,c2b3cccd2f5603f12459e12dd59514fca856416f,DAKAR,K > 24 month,,,,,,,2.0,,,,,NO,3,,,0
962116,726f1b6364b974b9be9c8b3ccc010038a2beee13,DAKAR,I 18-21 month,1300.0,4.0,1265.0,422.0,6.0,1033.0,1.0,1.0,1.0,5.0,,NO,30,"Data:490F=1GB,7d",2.0,0
686574,519718d6953cdf8591c88aff0328106314e24ab6,THIES,K > 24 month,,,,,,,7.0,,,,,NO,6,,,0
2023692,f0819b1c345e3bf7fa4305b94cb801f02c5c1c3f,THIES,K > 24 month,500.0,1.0,500.0,167.0,1.0,,47.0,,18.0,,,NO,5,All-net 500F=2000F;5d,1.0,0
1629429,c19cf3c7e869998b2bb8533127b2760fdc9eebac,DAKAR,K > 24 month,2500.0,5.0,2499.0,833.0,7.0,,0.0,2.0,,,7.0,NO,13,Mixt 250F=Unlimited_call24H,1.0,0
1349984,a07c8a70e2d0af95277a5d040dcf80fefd8b26e9,,K > 24 month,,,,,,,,,,,,NO,1,,,1
982523,74df5399f49f28b079c6c1bdb1b8c23903f809d2,,K > 24 month,400.0,3.0,383.0,128.0,4.0,0.0,12.0,6.0,0.0,,,NO,23,On net 200F=Unlimited _call24H,1.0,0
1261422,95f75249f83d7aa92ed9b0922f5b7b38b3b5cd7a,,K > 24 month,,,,,,,,,,,,NO,2,,,0
1714080,cba9b48e3a269b07819a2cf608e39466d1e95288,KAFFRINE,K > 24 month,,,,,,,,,,,,NO,1,,,0
1826683,d913108fd510253f6bf9e6bbfc38a4e20616c1b0,LOUGA,K > 24 month,600.0,2.0,400.0,133.0,2.0,0.0,252.0,16.0,,,,NO,52,On net 200F=Unlimited _call24H,2.0,0
524110,3e484b4ac3ac56f669c46f11766b60890b746e22,,K > 24 month,,,,,,,,,,,,NO,1,,,1
722926,55e94641efeb0f3651583faa5e88f9559563baac,DAKAR,K > 24 month,6500.0,13.0,6501.0,2167.0,13.0,,36.0,111.0,17.0,,,NO,39,All-net 500F=2000F;5d,13.0,0
2099442,f981c3e1cd5b0bb807b0faed9dfb3eb6cd45ffcb,DAKAR,K > 24 month,2850.0,4.0,3185.0,1062.0,8.0,2.0,3.0,22.0,,,,NO,19,All-net 1000=5000;5d,2.0,0
12043,0172de4622a221bf845e5ff5a9510e9ace30c297,,K > 24 month,,,,,,,,,,,,NO,3,,,0
908557,6c13dc9f142fd99649dabc251f097b5218688dbd,,K > 24 month,700.0,1.0,700.0,233.0,1.0,1169.0,18.0,,,,,NO,5,"Data:700F=1.5GB,7d",1.0,0
701037,534db91719dadc4cb4f096cddb3e0243ddb53422,KOLDA,K > 24 month,500.0,1.0,500.0,167.0,1.0,,4.0,3.0,,0.0,,NO,45,All-net 500F=2000F;5d,1.0,0
1053852,7d55021e4aa672f0aa4de0596587498ae863e707,FATICK,K > 24 month,5300.0,20.0,5960.0,1987.0,27.0,1274.0,286.0,13.0,,0.0,,NO,57,On net 200F=Unlimited _call24H,12.0,0
767618,5b431650eaa2f62157b76847e0d2c5af064cce5d,ZIGUINCHOR,H 15-18 month,,,,,,,,2.0,,,,NO,8,,,0
1875548,dee654c97a1c764059735ed8051a0d70fffd580f,THIES,K > 24 month,,,,,,,0.0,,,,,NO,6,,,0
1798735,d5c4ba7078288534b3bc396ebca3e411bf3bcf83,,K > 24 month,4200.0,9.0,4521.0,1507.0,12.0,6575.0,13.0,4.0,,,,NO,27,"Data:490F=1GB,7d",8.0,0
1372447,a328dca4f20795f8dd640aaf8b8a347220d9b129,DAKAR,K > 24 month,3000.0,5.0,3011.0,1004.0,10.0,4058.0,343.0,24.0,0.0,,,NO,6,"Data:490F=1GB,7d",4.0,0
404208,300d933102ea32e5b9767fcb670f6d4e2730be12,SAINT-LOUIS,K > 24 month,21550.0,40.0,21115.0,7038.0,43.0,,3577.0,303.0,13.0,,,NO,62,On-net 500F_FNF;3d,17.0,0
456961,3652073ad7b8cb8f8fac671710828c5af8842ffd,DAKAR,K > 24 month,3500.0,2.0,3486.0,1162.0,3.0,6161.0,25.0,130.0,,,,NO,25,"Data:200F=Unlimited,24H",1.0,0
180382,157ff811b800743ac052118f4e94a9b01f92b906,SAINT-LOUIS,K > 24 month,17950.0,60.0,17987.0,5996.0,59.0,5850.0,1478.0,352.0,6.0,,,NO,62,On net 200F=Unlimited _call24H,25.0,0
193899,171edfbeda64d9c2733c538243c324d7f75fd492,DAKAR,K > 24 month,14300.0,18.0,14902.0,4967.0,28.0,53440.0,7.0,100.0,38.0,,,NO,58,IVR Echat_Daily_50F,12.0,0
1548649,b804200328bef2b6e196cab1b7d78d155b6ec657,DAKAR,K > 24 month,,,,,,202.0,,,,,,NO,7,,,0
2068409,f5cedca3b56971ac914bfbdad5f5830b6d9a9f1f,DAKAR,K > 24 month,3200.0,7.0,2374.0,791.0,19.0,,4.0,27.0,3.0,,,NO,33,Twter_U2opia_Daily,17.0,0
1988729,ec5c407a8a8bd2dcf624779011b6a542ea944887,KAOLACK,K > 24 month,700.0,2.0,700.0,233.0,2.0,1.0,97.0,17.0,1.0,,,NO,60,All-net 500F=2000F;5d,1.0,0
1838905,da8a23a9b9542828b8726394f98ed23d4b2771ed,SAINT-LOUIS,K > 24 month,11500.0,23.0,11500.0,3833.0,23.0,5.0,64.0,469.0,29.0,,,NO,58,Jokko_Daily,23.0,0
276902,20fed0f912af76de551dc76fb053b7ecd012c7cd,DAKAR,K > 24 month,3000.0,6.0,3000.0,1000.0,6.0,,30.0,68.0,1.0,,,NO,16,All-net 500F=2000F;5d,6.0,0
2006950,ee8bd5a7778fddf345d03f8597418dcf7a922033,,K > 24 month,4600.0,12.0,4589.0,1530.0,14.0,1924.0,1.0,43.0,,,,NO,60,"Data:490F=1GB,7d",4.0,0
1494343,b198a415c1d3c499127acbb8eef8fca16a33abd8,,K > 24 month,,,,,,,,,,,,NO,1,,,1
1350757,a0925282cd6a78b0b4e4d99de199ff07c078c077,DAKAR,K > 24 month,14000.0,4.0,17900.0,5967.0,8.0,735.0,2314.0,750.0,20.0,,,NO,62,On-net 1000F=10MilF;10d,4.0,0
1719276,cc4aba15ab93818813c23d39695caac2d83db7cf,DAKAR,K > 24 month,3700.0,6.0,3697.0,1232.0,18.0,7581.0,1.0,33.0,,,3.0,NO,27,IVR Echat_Daily_50F,4.0,0
116152,0ddff54123e243d8f2dd104c6a00b64119309b1c,,K > 24 month,,,,,,,,,,,,NO,1,,,1
480636,3925019d67f37bc33c659c0a6f141e22e8d3f4b8,,K > 24 month,500.0,1.0,500.0,167.0,1.0,,,15.0,1.0,,,NO,5,All-net 500F=2000F;5d,1.0,1
22015,02a2e2846e082772a7d26db9f478fc4a787bb6d2,DAKAR,K > 24 month,3000.0,1.0,4002.0,1334.0,4.0,,20.0,23.0,1.0,,,NO,9,MIXT: 200mnoff net _unl on net _5Go;30d,1.0,0
1018382,7917c9f0b8816af1732465d2d4775de6834c5487,,K > 24 month,,,,,,,,,,,,NO,1,,,1
814140,60c99c0a00edede58b3a8fdfe5f94f47f87ae18b,DAKAR,K > 24 month,3100.0,16.0,3100.0,1033.0,19.0,591.0,5.0,1.0,1.0,,,NO,44,"Data: 100 F=40MB,24H",10.0,0
1975740,ead345b7007bc92536b5b0080748584858f1d575,TAMBACOUNDA,K > 24 month,4600.0,13.0,3900.0,1300.0,23.0,,29.0,79.0,1.0,,,NO,45,All-net 500F=2000F;5d,4.0,0
943829,704537ffa6ba95865ff1c4c333f764777807d97d,KAOLACK,K > 24 month,12950.0,39.0,14154.0,4718.0,45.0,337.0,5501.0,149.0,85.0,,1.0,NO,62,On net 200F=Unlimited _call24H,31.0,0
1671943,c6aec349610518454486816cf2d35eb7ebf65b2a,,K > 24 month,,,,,,,,,,,,NO,1,,,0
1789778,d4b331785a75b6956cc26cf4df5bff26dee35207,FATICK,K > 24 month,1000.0,2.0,1000.0,333.0,2.0,0.0,18.0,26.0,3.0,1.0,,NO,8,All-net 500F=2000F;5d,2.0,0
2014327,ef69d4985def9b95534ed1a1c6bfe1d5d41f13d3,KAOLACK,K > 24 month,3200.0,9.0,2402.0,801.0,12.0,0.0,432.0,19.0,17.0,,,NO,59,On net 200F=Unlimited _call24H,5.0,0
746236,58baec2492b91a03e5cf6895d5b1db442a2dc5a0,,K > 24 month,250.0,1.0,250.0,83.0,1.0,5.0,,,,,,NO,3,Mixt 250F=Unlimited_call24H,1.0,1
417950,31b6fcd349048be8bf3b3a78a828c89b352031d4,,K > 24 month,4500.0,9.0,4821.0,1607.0,39.0,2902.0,1.0,9.0,,,,NO,41,"Data: 100 F=40MB,24H",21.0,0
728846,56a0bf71f406f3af302a81669b55030fb9c86a40,DAKAR,K > 24 month,,,,,,873.0,7.0,,,,,NO,13,,,0
1255921,955218cfac90c378243adef2c285a0d3d2b3107c,DAKAR,K > 24 month,13500.0,24.0,14000.0,4667.0,27.0,0.0,111.0,423.0,23.0,,,NO,53,MIXT:500F= 2500F on net _2500F off net;2d,27.0,0
597390,46fd1093439fd32914c3cb253ea10a6912f7b98b,KAOLACK,K > 24 month,800.0,4.0,1300.0,433.0,5.0,2.0,305.0,4.0,13.0,,,NO,58,On net 200F=Unlimited _call24H,4.0,0
1705426,caa2e6be3d7bcfec0248cfce909d4f7814b36904,FATICK,K > 24 month,200.0,1.0,200.0,67.0,1.0,0.0,181.0,8.0,,,,NO,50,On net 200F=Unlimited _call24H,1.0,0
999350,76da91d4b8f939a5368abcea7e23cb07de0d5ac2,,K > 24 month,,,,,,,,,,,,NO,13,,,0
1460432,ad969d6a9587177230fef84af3db49894d2e7438,SAINT-LOUIS,K > 24 month,300.0,2.0,210.0,70.0,2.0,14.0,,0.0,,,,NO,29,"Data: 200 F=100MB,24H",1.0,0
1985355,ebf896460c45b8c406ac85c1ad436024c1a73404,,K > 24 month,,,,,,,,,,,,NO,20,,,0
1772372,d2a1d4ee52094e2236330b5a5d1d9536e9f9e7eb,THIES,K > 24 month,20000.0,40.0,19216.0,6405.0,65.0,,1421.0,37.0,11.0,,,NO,58,MIXT: 590F=02H_On-net_200SMS_200 Mo;24h		,16.0,0
626986,4a88540e91d9e3d7350734d58f3318b44fbeb7f3,SAINT-LOUIS,K > 24 month,,,18.0,6.0,1.0,,0.0,,,,,NO,17,,,0
958202,71f67f61a0947308c36ffa2459056d9f140e64dd,TAMBACOUNDA,K > 24 month,6700.0,14.0,6383.0,2128.0,29.0,0.0,128.0,18.0,8.0,,3.0,NO,45,On net 200F=Unlimited _call24H,8.0,0
1015426,78be23523c3d2f0bf34f37a5777a9259c875a5ea,THIES,K > 24 month,8000.0,14.0,7400.0,2467.0,18.0,300.0,255.0,66.0,61.0,,,NO,60,All-net 500F=2000F;5d,14.0,0
1467714,ae73991915e8a7e50394cd9367bca52cbae62a85,,K > 24 month,,,,,,,,,,,,NO,5,,,0
413247,3124af079483a38539fb2802becd632a2e4a240b,,K > 24 month,,,,,,,,,,,,NO,11,,,0
1682682,c7f7cb3cd6258ca5bd59729d219de05f4983bcfa,DAKAR,K > 24 month,14500.0,29.0,15001.0,5000.0,30.0,583.0,330.0,312.0,17.0,2.0,,NO,60,MIXT:500F= 2500F on net _2500F off net;2d,24.0,0
1827257,d923e448185f7cad35b16feb1a55308c41ff4a97,THIES,K > 24 month,700.0,2.0,601.0,200.0,5.0,0.0,47.0,8.0,0.0,,,NO,45,On net 200F=Unlimited _call24H,1.0,0
530355,3f083b8686f9e71eef9067551fbd34f941b42f01,KAFFRINE,K > 24 month,6300.0,24.0,6100.0,2033.0,24.0,0.0,1332.0,200.0,17.0,,,NO,62,On net 200F=Unlimited _call24H,18.0,0
1128303,8637f58f39895016e02eda983accd3086000f6f8,,K > 24 month,,,,,,,,,,,,NO,19,,,0
697227,52d767aee5006f30dc1c96d8ceeb861518a7970e,,K > 24 month,500.0,1.0,500.0,167.0,1.0,,,4.0,,,,NO,6,,,1
2131956,fd5caa1a3d65fe8b19127f530dcf1bc0571617a7,,K > 24 month,,,,,,,,,,,,NO,1,,,1
1443112,ab88811eff96978c142bd13553a636e9f61c1a50,,K > 24 month,,,,,,,,,,,,NO,1,,,1
622337,49f8e403a873ecbf13783dba08b686229e18a8c4,DIOURBEL,K > 24 month,250.0,1.0,10.0,3.0,1.0,0.0,,,0.0,0.0,,NO,48,,,0
1777420,d33b023669ca5b36b74eaa791590fea06b4f5b5f,,K > 24 month,,,,,,0.0,,,,4.0,,NO,11,,,1
1854370,dc63d9b7ba3aab8ade64b4ae4d8ed4d36115b6a0,,K > 24 month,,,,,,,,,,,,NO,4,,,1
1783339,d3ef92d200790d3a0190e32f21a6254227ad8fd5,THIES,K > 24 month,4150.0,9.0,5657.0,1886.0,21.0,6155.0,5.0,32.0,0.0,,,NO,35,"Data:490F=1GB,7d",3.0,0
1818292,d81544f75f68fb608dbf2ed940b9d0afd4f9b6e3,THIES,K > 24 month,9400.0,24.0,9750.0,3250.0,26.0,0.0,527.0,101.0,29.0,,,NO,62,On net 200F=Unlimited _call24H,10.0,0
603826,47bfaaecadb2b81cfbfe25496d2b9e9062a49acc,KAOLACK,K > 24 month,3400.0,17.0,3910.0,1303.0,24.0,398.0,1466.0,48.0,0.0,,,NO,62,On net 200F=Unlimited _call24H,11.0,0
1167173,8ad61f5e08a79fdaf85e05bcdea56d88f73936b9,THIES,K > 24 month,2300.0,4.0,2311.0,770.0,6.0,1.0,8.0,36.0,5.0,,,NO,44,All-net 600F= 3000F ;5d,3.0,0
340957,28963d09ee10d775d4ac2314f096cc07f322d412,DAKAR,K > 24 month,500.0,2.0,500.0,167.0,2.0,1.0,,6.0,,,,NO,17,Mixt 250F=Unlimited_call24H,2.0,0
1998691,ed8f61c286529d7f96809124f350b35ac3d52f2c,,K > 24 month,,,,,,,,,,,,NO,2,,,1
1191864,8dbed5f3bfbd295c83694bb6c327a8abd22bc076,KAOLACK,K > 24 month,2500.0,5.0,2501.0,834.0,6.0,,41.0,77.0,4.0,,,NO,24,All-net 500F=2000F;5d,3.0,0
1126542,86010737d0e089041486ef0497bcfbb013acd84e,,K > 24 month,,,491.0,164.0,3.0,,4.0,,,,,NO,4,,,1
46185,058bbac7e453ffb039d259534cb29391c0fe9012,DAKAR,H 15-18 month,4000.0,7.0,4001.0,1334.0,8.0,,51.0,105.0,16.0,,,NO,23,All-net 500F=2000F;5d,8.0,0
271427,205818facee88953aa526cde21392df8720083f3,FATICK,K > 24 month,3200.0,7.0,3700.0,1233.0,11.0,,52.0,39.0,6.0,,,NO,37,All-net 500F=2000F;5d,4.0,0
2090150,f8655daa319037c629a572e1c9eaccf159a6b896,DAKAR,K > 24 month,4700.0,16.0,5052.0,1684.0,17.0,549.0,466.0,155.0,8.0,,,NO,48,On net 200F=Unlimited _call24H,7.0,0
13678,01a555f0082356251aa68030ff731a54fbe1194d,KAFFRINE,K > 24 month,3100.0,21.0,3200.0,1067.0,23.0,2982.0,,,,,,NO,26,"Data: 100 F=40MB,24H",21.0,0
500527,3b80dab7af6291ce79596fa654ff80f902806d0c,,K > 24 month,,,,,,,,,,,,NO,4,,,0
452453,35c9549a7a4b747f39cfd1ff74aa8f21bbbea548,SAINT-LOUIS,K > 24 month,11400.0,29.0,11600.0,3867.0,30.0,0.0,4707.0,69.0,,,,NO,54,On-net 500F_FNF;3d,17.0,0
324155,26996e1c6562aaa0f0a34f87bff04fd81d3daa81,,K > 24 month,,,,,,,,,,,,NO,1,,,1
1258935,95aaa4f8c2d647e26446ed351d0b182121417d53,,K > 24 month,,,,,,,,,,,,NO,2,,,1
1217536,90ca44e52314fe1dad76f7478bdd0db46ce95d66,DAKAR,K > 24 month,,,,,,,0.0,,,,,NO,1,,,1
2087796,f81f57e0d18e5c8b7a9008b6898cf414e2328bd7,KAOLACK,K > 24 month,600.0,2.0,598.0,199.0,3.0,,56.0,21.0,,,,NO,16,Mixt 250F=Unlimited_call24H,2.0,0
1423478,a93a920292850c7c5d93de4f3f0d22e1425b234a,,K > 24 month,,,,,,,,,,,,NO,1,,,1
1201245,8ed90e6fe7cefd5bcaafb3fb53463e98660595cd,SAINT-LOUIS,K > 24 month,100.0,1.0,123.0,41.0,3.0,0.0,0.0,1.0,,,,NO,19,,,0
2016248,efa20ae54c92a60c36a0f2db6510e1bbc110c200,,K > 24 month,,,,,,,,,,,,NO,7,,,0
160805,132ce5eda9ac564b86071812835999a7714e1886,,K > 24 month,,,,,,,,,,,,NO,13,,,0
2151768,ffba49913e32c3e398e7a2a5bef3852f1e131ce5,DAKAR,K > 24 month,300.0,2.0,295.0,98.0,7.0,,1.0,1.0,,,,NO,8,,,0
1956448,e8860d35f2645555093171d2e28aafa25d9f8da0,KAOLACK,K > 24 month,400.0,3.0,406.0,135.0,5.0,,5.0,1.0,1.0,,,NO,33,On net 200F=Unlimited _call24H,1.0,0
1208178,8fb042f4553ff2dde343f23aa1434e1c09b6f1cc,,K > 24 month,,,,,,,,,,,,NO,1,,,0
1636576,c275cf3e9d4605065db99fe310e7bf3fa786baca,DAKAR,K > 24 month,14250.0,23.0,14150.0,4717.0,31.0,1.0,2117.0,68.0,25.0,,,NO,58,MIXT: 590F=02H_On-net_200SMS_200 Mo;24h		,23.0,0
335761,27f7f8a86f13d3af7230a8ab2d4bf6784c28b277,THIES,K > 24 month,4200.0,9.0,4699.0,1566.0,13.0,1.0,182.0,118.0,,,,NO,19,All-net 500F=2000F;5d,6.0,0
923252,6dd1ddf2aed09060fd1fcf65f662b91158d36e7e,DAKAR,K > 24 month,14350.0,29.0,14850.0,4950.0,33.0,988.0,57.0,360.0,45.0,1.0,1.0,NO,62,MIXT:500F= 2500F on net _2500F off net;2d,23.0,0
914931,6cd5c47389d302ffc20531787cb5e734661996cb,DAKAR,I 18-21 month,3000.0,5.0,2617.0,872.0,5.0,,2.0,59.0,1.0,,,NO,30,All-net 500F=2000F;5d,5.0,0
781656,5cf3c6d720fb0773555667ff32c9894af2c3d28f,,K > 24 month,2500.0,5.0,2501.0,834.0,6.0,,39.0,82.0,,0.0,1.0,NO,29,MIXT:500F= 2500F on net _2500F off net;2d,4.0,0
1474584,af438dd8a8991009c2779c944e2b586d54a01726,MATAM,K > 24 month,,,,,,74.0,7.0,,,1.0,,NO,15,,,0
